ds,temp_mean,temp_min,temp_max,precip
1996-05-29 18:30:00,16.872355,9.004125,23.335375,0.5375
1996-05-30 18:30:00,17.096313,10.179125,23.672874,1.5875
1996-05-31 18:30:00,16.976782,10.560375,22.204124,2.0625
1996-06-01 18:30:00,17.8135,10.116625,24.372875,0.0125
1996-06-02 18:30:00,17.772614,10.447875,24.447874,0.6875
1996-06-03 18:30:00,17.085894,10.897875,23.185373,2.3125
1996-06-04 18:30:00,16.94527,9.997875,22.772875,0.49999997
1996-06-05 18:30:00,17.75204,10.497875,23.816626,0.22500001
1996-06-06 18:30:00,18.924698,11.172875,24.997875,0.112500004
1996-06-07 18:30:00,19.827042,12.866625,25.816624,0.125
1996-06-08 18:30:00,18.931988,12.891624,23.941624,1.3625
1996-06-09 18:30:00,19.62626,12.204124,25.391624,0.4875
1996-06-10 18:30:00,20.365322,12.897875,26.460375,0.51250005
1996-06-11 18:30:00,20.498655,13.797874,26.416624,1.4375
1996-06-12 18:30:00,18.521833,14.566625,22.772875,16.4125
1996-06-13 18:30:00,19.05178,14.016625,23.372875,5.5875
1996-06-14 18:30:00,19.112198,13.872875,23.622875,5.25
1996-06-15 18:30:00,17.551,14.166625,21.979126,14.9625
1996-06-16 18:30:00,18.00777,12.535376,22.985374,1.9625001
1996-06-17 18:30:00,18.115324,14.341625,23.116625,5.2625003
1996-06-18 18:30:00,17.947615,14.560375,21.835375,8.049999
1996-06-19 18:30:00,17.980688,15.435375,20.485374,18.6125
1996-06-20 18:30:00,18.148916,15.841625,21.204124,12.8125
1996-06-21 18:30:00,19.924438,13.847875,25.222876,1.9625
1996-06-22 18:30:00,19.990063,14.579124,24.985374,3.7749999
1996-06-23 18:30:00,19.828604,15.397876,24.672874,8.425
1996-06-24 18:30:00,19.614021,14.247875,24.216625,9.4375
1996-06-25 18:30:00,20.07626,15.754125,24.472876,4.5375
1996-06-26 18:30:00,20.489803,15.485375,25.229124,1.6125
1996-06-27 18:30:00,20.615063,15.547874,25.691626,2.4875
1996-06-28 18:30:00,18.752302,15.060375,22.616625,19.0125
1996-06-29 18:30:00,16.277822,14.054125,19.116625,39.175003
1996-06-30 18:30:00,18.373396,13.266624,22.897875,1.0625
1996-07-01 18:30:00,19.152563,13.060375,24.329124,1.2375
1996-07-02 18:30:00,19.937458,14.922875,24.797874,1.6625
1996-07-03 18:30:00,18.740845,14.672875,23.147875,16.5625
1996-07-04 18:30:00,18.035114,14.616625,22.191626,12.975
1996-07-05 18:30:00,18.08876,12.410375,23.035376,2.375
1996-07-06 18:30:00,19.523397,12.654125,24.766624,0.275
1996-07-07 18:30:00,20.696833,14.897876,25.666626,0.625
1996-07-08 18:30:00,21.389282,15.972875,26.222874,1.0875
1996-07-09 18:30:00,21.917667,17.760374,26.497875,2.3999999
1996-07-10 18:30:00,21.508291,17.354126,26.054125,3.775
1996-07-11 18:30:00,20.93251,16.204124,25.560375,4.2999997
1996-07-12 18:30:00,20.114801,16.841625,23.941626,6.9375
1996-07-13 18:30:00,16.83225,13.960375,18.960375,57.212498
1996-07-14 18:30:00,16.7372,12.354125,20.710375,5.4874997
1996-07-15 18:30:00,18.761938,14.810375,23.441626,4.1124997
1996-07-16 18:30:00,20.172874,14.335375,24.810375,0.375
1996-07-17 18:30:00,21.029385,15.522875,25.779125,0.3125
1996-07-18 18:30:00,20.592667,14.841625,25.366625,0.6625
1996-07-19 18:30:00,20.815325,15.866625,25.497875,1.5250001
1996-07-20 18:30:00,20.78251,15.391625,25.522875,1.1750001
1996-07-21 18:30:00,20.309593,15.541625,25.054125,2.4875
1996-07-22 18:30:00,20.189543,16.054125,24.254126,2.875
1996-07-23 18:30:00,20.465843,15.341625,25.354124,1.9375
1996-07-24 18:30:00,20.762718,16.079124,25.385376,2.3875
1996-07-25 18:30:00,21.774178,16.460375,26.454124,1.7874999
1996-07-26 18:30:00,23.02652,18.210375,27.366625,1.6125001
1996-07-27 18:30:00,22.715061,19.566626,26.035374,7.875
1996-07-28 18:30:00,22.353083,19.116625,25.785376,6.1375003
1996-07-29 18:30:00,22.377043,19.722876,25.929125,3.7875
1996-07-30 18:30:00,21.397875,18.810375,24.522875,9.1875
1996-07-31 18:30:00,21.082771,18.379126,24.735374,13.725001
1996-08-01 18:30:00,20.154646,18.085375,23.397875,16.05
1996-08-02 18:30:00,20.05751,17.654125,23.279125,11.9125
1996-08-03 18:30:00,20.46897,17.872875,23.691624,12.712501
1996-08-04 18:30:00,20.525219,17.754126,24.366625,11.175
1996-08-05 18:30:00,20.165844,17.710375,23.285376,13.5625
1996-08-06 18:30:00,20.071833,16.960375,23.954124,6.5874996
1996-08-07 18:30:00,20.436417,16.835375,24.247875,3.8749998
1996-08-08 18:30:00,20.54527,17.529125,24.566624,6.475
1996-08-09 18:30:00,20.908552,16.954124,25.110374,4.075
1996-08-10 18:30:00,21.066624,18.610374,24.710375,8.3
1996-08-11 18:30:00,20.529646,18.210375,23.385376,14.5875
1996-08-12 18:30:00,21.004646,18.441626,24.185375,11.7375
1996-08-13 18:30:00,19.833292,18.266624,22.016624,28.037498
1996-08-14 18:30:00,19.523916,17.397875,21.979124,10.7625
1996-08-15 18:30:00,19.257511,17.191626,22.447874,8.625
1996-08-16 18:30:00,20.071053,16.404125,24.166626,1.775
1996-08-17 18:30:00,19.959854,15.885375,24.072874,1.9374999
1996-08-18 18:30:00,18.812199,15.516625,22.279125,5.3
1996-08-19 18:30:00,19.166626,13.572875,23.829124,0.875
1996-08-20 18:30:00,19.384333,15.185375,23.910376,1.475
1996-08-21 18:30:00,18.120531,14.635375,22.047874,9.3625
1996-08-22 18:30:00,16.288761,14.735374,18.097876,30.625
1996-08-23 18:30:00,16.327042,14.479125,18.704124,27.375
1996-08-24 18:30:00,18.411417,13.160375,23.054125,0.52500004
1996-08-25 18:30:00,19.501781,13.729125,24.404125,0.4875
1996-08-26 18:30:00,19.881989,14.616626,24.447874,0.6875
1996-08-27 18:30:00,20.271833,15.997875,24.579124,1.025
1996-08-28 18:30:00,20.210114,16.097876,24.460375,2.0124998
1996-08-29 18:30:00,19.936155,16.585375,23.847876,5.425
1996-08-30 18:30:00,19.823397,15.454125,24.441626,1.0625001
1996-08-31 18:30:00,19.567406,13.022875,24.804125,0.075
1996-09-01 18:30:00,19.737719,15.079124,24.441626,0.6
1996-09-02 18:30:00,19.052563,14.841625,23.216625,1.9124999
1996-09-03 18:30:00,19.025219,13.991625,23.722876,0.95
1996-09-04 18:30:00,18.547094,13.004126,23.629126,4.0875006
1996-09-05 18:30:00,18.530947,14.985374,22.804125,3.275
1996-09-06 18:30:00,17.985115,13.991625,22.404125,4.1125
1996-09-07 18:30:00,18.031729,13.435375,22.785374,2.4875
1996-09-08 18:30:00,18.159334,13.329125,22.916626,1.2375001
1996-09-09 18:30:00,19.084072,14.679125,23.522875,0.43750003
1996-09-10 18:30:00,19.623917,14.229125,24.747875,0.75
1996-09-11 18:30:00,20.285637,16.210375,24.872875,1.3375
1996-09-12 18:30:00,20.003603,16.491625,24.260374,2.5124998
1996-09-13 18:30:00,18.749699,15.160375,22.722876,5.525
1996-09-14 18:30:00,17.17001,13.441625,21.810375,6.0625
1996-09-15 18:30:00,16.70048,12.241625,21.185375,3.625
1996-09-16 18:30:00,16.716105,12.079125,21.766624,1.6624999
1996-09-17 18:30:00,16.702824,11.616625,21.466625,0.9250001
1996-09-18 18:30:00,16.921312,10.722876,22.216625,0.05
1996-09-19 18:30:00,17.724958,11.854125,22.816626,0.375
1996-09-20 18:30:00,17.931469,12.385375,23.166626,0.73749995
1996-09-21 18:30:00,17.793968,11.160375,23.235374,0.675
1996-09-22 18:30:00,18.511938,12.129125,24.035376,0.0
1996-09-23 18:30:00,18.865843,13.016625,24.341625,0.3875
1996-09-24 18:30:00,18.56975,11.935375,24.191626,0.05
1996-09-25 18:30:00,18.656729,13.079124,24.254126,0.1375
1996-09-26 18:30:00,18.054907,13.247875,23.029125,0.3125
1996-09-27 18:30:00,17.498917,11.904125,22.585375,0.075
1996-09-28 18:30:00,17.17027,11.754126,22.579124,0.2
1996-09-29 18:30:00,17.0635,11.691625,22.104124,0.35000002
1996-09-30 18:30:00,17.022093,11.541625,22.854126,0.77500004
1996-10-01 18:30:00,15.77626,11.216625,20.854126,6.3999996
1996-10-02 18:30:00,12.935635,10.285375,16.372875,31.2375
1996-10-03 18:30:00,11.352562,9.204124,13.554125,20.1625
1996-10-04 18:30:00,11.635635,6.666625,16.354124,2.9625
1996-10-05 18:30:00,11.248656,4.754125,17.316626,0.275
1996-10-06 18:30:00,11.406208,4.8791246,17.429125,0.4
1996-10-07 18:30:00,11.986417,5.4103746,18.260376,0.4
1996-10-08 18:30:00,12.384854,5.960375,18.629126,0.5375
1996-10-09 18:30:00,12.570271,5.766625,19.022875,0.025
1996-10-10 18:30:00,12.284854,5.704125,18.566626,0.05
1996-10-11 18:30:00,12.318708,6.135375,18.141624,0.3125
1996-10-12 18:30:00,11.749178,6.285375,17.322874,0.675
1996-10-13 18:30:00,11.155687,5.0666246,16.947876,0.54999995
1996-10-14 18:30:00,11.031991,4.0916247,17.729126,0.0
1996-10-15 18:30:00,12.141365,4.897875,19.035376,0.0
1996-10-16 18:30:00,12.1223545,6.322875,17.916624,0.9875
1996-10-17 18:30:00,12.883031,7.416625,18.566626,3.475
1996-10-18 18:30:00,11.317667,8.335375,14.679125,17.675
1996-10-19 18:30:00,9.243187,6.0916247,13.016624,10.0375
1996-10-20 18:30:00,8.662458,3.697875,14.147875,3.3124998
1996-10-21 18:30:00,7.9129796,2.1353748,14.216625,0.47500002
1996-10-22 18:30:00,7.4986563,0.83537483,14.635375,0.0
1996-10-23 18:30:00,7.3890204,0.21037507,15.385375,0.0
1996-10-24 18:30:00,7.390844,0.054124832,15.579124,0.0
1996-10-25 18:30:00,7.6775627,0.59162474,15.704124,0.0
1996-10-26 18:30:00,7.934593,0.716625,16.010374,0.0
1996-10-27 18:30:00,8.193709,0.7853751,16.429125,0.0
1996-10-28 18:30:00,8.597355,1.3603749,16.685375,0.0
1996-10-29 18:30:00,9.1848545,1.991625,17.260374,0.0
1996-10-30 18:30:00,9.700218,2.222875,18.216625,0.0
1996-10-31 18:30:00,10.497875,3.335375,18.247875,0.0
1996-11-01 18:30:00,9.387458,2.666625,16.897875,0.0
1996-11-02 18:30:00,8.722094,1.4916248,16.635376,0.0
1996-11-03 18:30:00,9.477041,2.797875,16.579124,0.3
1996-11-04 18:30:00,8.666365,2.135375,15.116625,0.05
1996-11-05 18:30:00,8.165844,1.647875,15.185375,0.0
1996-11-06 18:30:00,8.590844,1.0916247,16.579124,0.0
1996-11-07 18:30:00,9.336678,2.3978748,17.241625,0.0
1996-11-08 18:30:00,9.193188,2.185375,16.829124,0.0
1996-11-09 18:30:00,8.859854,2.3541248,15.916625,0.0
1996-11-10 18:30:00,8.797093,3.197875,15.266625,0.0
1996-11-11 18:30:00,7.4119377,1.1603749,14.110374,0.0125
1996-11-12 18:30:00,6.877563,0.5478749,13.516625,0.9375
1996-11-13 18:30:00,6.387198,1.4541249,11.766625,4.575
1996-11-14 18:30:00,6.2286043,-0.35837495,12.922875,0.675
1996-11-15 18:30:00,5.593969,-1.252125,13.085375,0.0
1996-11-16 18:30:00,6.091365,-0.7958751,12.497875,0.13750002
1996-11-17 18:30:00,6.860375,3.7541246,10.922875,2.4125004
1996-11-18 18:30:00,7.20074,3.704125,11.079125,3.3624997
1996-11-19 18:30:00,3.6075103,1.1416252,6.016625,15.337501
1996-11-20 18:30:00,2.8382397,-2.477125,9.235375,0.65
1996-11-21 18:30:00,1.8822498,-4.608375,8.379125,0.0625
1996-11-22 18:30:00,3.1739168,-2.358375,10.047875,0.075
1996-11-23 18:30:00,2.0041246,-3.583375,9.122875,0.0
1996-11-24 18:30:00,1.3280832,-4.327125,8.516625,0.0
1996-11-25 18:30:00,1.2996979,-4.589625,8.691626,0.0
1996-11-26 18:30:00,0.59761477,-5.377125,7.722875,0.0125
1996-11-27 18:30:00,0.298656,-5.420875,7.5166254,0.0
1996-11-28 18:30:00,0.3121984,-6.233375,7.7853746,0.0
1996-11-29 18:30:00,1.956729,-3.702125,9.247875,0.0
1996-11-30 18:30:00,1.7382399,-4.495875,9.191626,0.0
1996-12-01 18:30:00,1.998396,-3.520875,8.016625,2.8625
1996-12-02 18:30:00,1.8127185,-1.177125,5.335375,14.4
1996-12-03 18:30:00,0.074177146,-5.095875,5.629125,2.425
1996-12-04 18:30:00,-0.8177506,-5.958375,6.060375,0.46249998
1996-12-05 18:30:00,-1.0854584,-6.164625,5.422875,0.35000002
1996-12-06 18:30:00,-1.7747811,-6.795875,4.960375,0.0625
1996-12-07 18:30:00,-3.0292087,-8.658375,4.510375,0.0
1996-12-08 18:30:00,-3.431292,-9.152125,4.372875,0.0
1996-12-09 18:30:00,-3.0237396,-9.220875,4.8978753,0.0
1996-12-10 18:30:00,-1.6995206,-7.5271254,6.166625,0.0
1996-12-11 18:30:00,-0.5542083,-6.527125,7.297875,0.0
1996-12-12 18:30:00,0.62157273,-4.802125,8.310375,0.0
1996-12-13 18:30:00,-0.54014564,-6.245875,7.1916256,0.0
1996-12-14 18:30:00,-0.63493705,-6.814625,7.247875,0.0
1996-12-15 18:30:00,0.54579186,-5.5583754,8.847876,0.0
1996-12-16 18:30:00,0.48928118,-5.495875,8.266625,0.0
1996-12-17 18:30:00,0.8965733,-5.389625,9.197875,0.0
1996-12-18 18:30:00,1.2575097,-4.8458753,9.585375,0.0
1996-12-19 18:30:00,1.0741768,-5.014625,9.422874,0.0
1996-12-20 18:30:00,0.47704172,-5.9021254,8.522875,0.0
1996-12-21 18:30:00,0.21766639,-5.989625,8.404125,0.0
1996-12-22 18:30:00,0.5517812,-5.9958754,9.016624,0.0
1996-12-23 18:30:00,1.7278228,-5.183375,9.241625,0.05
1996-12-24 18:30:00,3.0851142,0.7478751,5.791625,9.825
1996-12-25 18:30:00,2.0187085,-2.795875,6.6416254,4.3125
1996-12-26 18:30:00,-1.9450943,-7.739625,4.829125,0.0
1996-12-27 18:30:00,-1.3453541,-6.833375,5.960375,0.0
1996-12-28 18:30:00,-0.5917083,-5.7333746,6.810375,0.0
1996-12-29 18:30:00,-0.37946904,-5.545875,6.954125,0.0
1996-12-30 18:30:00,-0.10785437,-5.702125,7.647875,0.0
1996-12-31 18:30:00,0.7590728,-4.552125,8.860374,0.0
1997-01-01 18:30:00,0.17053115,-5.539625,7.985375,0.0
1997-01-02 18:30:00,1.2645416,-4.214625,7.922875,0.0
1997-01-03 18:30:00,2.7244375,-1.6646249,7.841625,0.0625
1997-01-04 18:30:00,-0.11592722,-4.814625,5.860375,0.45000002
1997-01-05 18:30:00,-1.5648859,-7.114625,5.466625,0.0
1997-01-06 18:30:00,-2.2880623,-8.189625,5.3478746,0.0
1997-01-07 18:30:00,-2.6294677,-8.583375,5.366625,0.0
1997-01-08 18:30:00,-2.3565516,-8.845875,6.122875,0.0
1997-01-09 18:30:00,-0.16748953,-5.977125,7.360375,0.0
1997-01-10 18:30:00,0.025999904,-5.408375,7.310375,0.0
1997-01-11 18:30:00,-0.6479583,-6.583375,6.810375,0.0
1997-01-12 18:30:00,-0.30681205,-6.595875,7.297875,0.0
1997-01-13 18:30:00,-0.46670866,-6.883375,6.879125,0.0
1997-01-14 18:30:00,-0.7003025,-5.758375,5.566625,0.0
1997-01-15 18:30:00,-1.1812918,-7.327125,5.866625,0.0
1997-01-16 18:30:00,0.60152054,-5.083375,6.6603746,0.0
1997-01-17 18:30:00,1.7767811,-0.93337506,5.091625,12.1625
1997-01-18 18:30:00,0.84683365,-0.15837508,1.929125,35.65
1997-01-19 18:30:00,-0.5393647,-3.4833748,1.822875,9.275
1997-01-20 18:30:00,-3.4698331,-7.0333753,0.67912495,1.1375
1997-01-21 18:30:00,-5.801343,-10.427125,0.10412502,0.0125
1997-01-22 18:30:00,-5.050042,-10.770875,1.5353748,0.0
1997-01-23 18:30:00,-4.8198333,-9.389625,1.479125,0.0
1997-01-24 18:30:00,-5.818531,-10.620874,1.0041248,0.0
1997-01-25 18:30:00,-4.5552497,-11.339624,2.1291246,0.0
1997-01-26 18:30:00,-1.1195731,-4.670875,1.6416248,8.4375
1997-01-27 18:30:00,-2.346656,-7.177125,3.604125,0.0
1997-01-28 18:30:00,-0.9107181,-6.083375,5.285375,0.0
1997-01-29 18:30:00,0.22808301,-4.414625,5.2353754,0.0
1997-01-30 18:30:00,-1.9969165,-6.064625,3.3666248,1.1875
1997-01-31 18:30:00,-2.272178,-7.352125,3.241625,0.65
1997-02-01 18:30:00,-0.90212524,-3.270875,1.8853751,15.35
1997-02-02 18:30:00,-0.8260834,-3.252125,2.5291252,6.6124997
1997-02-03 18:30:00,-2.1898854,-6.3271246,2.385375,2.7875001
1997-02-04 18:30:00,-4.010979,-8.314625,1.6853751,0.0375
1997-02-05 18:30:00,-4.646917,-9.445875,1.7791251,0.1375
1997-02-06 18:30:00,-4.699521,-9.883375,2.179125,0.275
1997-02-07 18:30:00,-3.70499,-8.114625,0.9728749,4.1875
1997-02-08 18:30:00,-1.9362396,-5.895875,2.879125,4.8375
1997-02-09 18:30:00,-1.8995209,-5.070875,2.472875,5.1125
1997-02-10 18:30:00,-2.6849377,-7.202125,2.8728747,0.35
1997-02-11 18:30:00,-3.1633234,-8.633375,3.885375,0.0
1997-02-12 18:30:00,-0.962281,-6.214625,4.9853754,1.4000001
1997-02-13 18:30:00,-0.90889597,-5.189625,4.497875,2.8375
1997-02-14 18:30:00,-1.699,-6.4021254,3.966625,0.32500002
1997-02-15 18:30:00,-2.082854,-7.002125,4.0791254,0.0
1997-02-16 18:30:00,-2.8245206,-8.327126,3.916625,0.0
1997-02-17 18:30:00,-2.7620203,-8.327126,3.6478748,0.425
1997-02-18 18:30:00,-2.3099372,-7.664625,4.241625,0.0
1997-02-19 18:30:00,-1.9904062,-8.064625,4.866625,0.0
1997-02-20 18:30:00,-1.1328539,-6.683375,5.6916256,0.0
1997-02-21 18:30:00,-1.1198329,-6.895875,5.747875,0.0
1997-02-22 18:30:00,0.42964602,-6.127125,7.729125,0.0
1997-02-23 18:30:00,3.223656,-1.6833751,8.572875,5.425
1997-02-24 18:30:00,3.9760003,0.26037502,7.154125,20.4125
1997-02-25 18:30:00,1.7684484,-2.345875,6.397875,2.5749998
1997-02-26 18:30:00,1.4207916,-3.827125,7.3041253,0.025
1997-02-27 18:30:00,3.1746986,-2.639625,9.054125,0.1125
1997-02-28 18:30:00,6.171573,1.966625,11.854125,6.475
1997-03-01 18:30:00,4.4496975,1.529125,7.2728753,21.0875
1997-03-02 18:30:00,3.0976145,-1.5083749,8.329125,0.51250005
1997-03-03 18:30:00,2.6835518,-2.7896252,8.691625,0.025
1997-03-04 18:30:00,3.889542,-1.808375,9.610375,0.0
1997-03-05 18:30:00,4.3002186,1.8853748,7.2041254,5.9375
1997-03-06 18:30:00,5.398135,1.716625,10.129126,8.0125
1997-03-07 18:30:00,5.9648023,2.422875,10.454125,7.4875
1997-03-08 18:30:00,5.7726145,1.5041249,10.779125,2.2749999
1997-03-09 18:30:00,5.3924065,0.10412502,11.022875,3.3500001
1997-03-10 18:30:00,5.287458,1.3103749,8.716625,15.1375
1997-03-11 18:30:00,4.3525624,-0.6021249,10.010375,2.0625
1997-03-12 18:30:00,4.5455313,-0.7271249,10.147875,1.2374998
1997-03-13 18:30:00,4.699438,-0.67087495,10.554125,3.3374999
1997-03-14 18:30:00,4.5536046,2.060375,7.610375,20.474998
1997-03-15 18:30:00,4.692667,0.11037493,8.635375,13.6875
1997-03-16 18:30:00,4.1614165,-1.570875,9.591625,0.7625
1997-03-17 18:30:00,5.1358957,2.347875,8.579124,20.55
1997-03-18 18:30:00,5.2150626,2.066625,8.722875,12.5375
1997-03-19 18:30:00,3.6200104,-0.39587498,7.991625,2.9875
1997-03-20 18:30:00,3.3762608,-2.5896251,9.010375,2.5875
1997-03-21 18:30:00,3.1236563,-0.9458748,7.5291247,4.3625
1997-03-22 18:30:00,3.242146,-1.7333751,8.516625,3.1750004
1997-03-23 18:30:00,3.6575103,-2.945875,10.154125,0.47500002
1997-03-24 18:30:00,4.541886,-2.6083748,11.722875,0.0
1997-03-25 18:30:00,5.693969,-1.720875,12.897875,0.0
1997-03-26 18:30:00,6.9148026,0.68537474,13.516625,6.6
1997-03-27 18:30:00,5.356209,3.4603748,7.235375,53.275
1997-03-28 18:30:00,6.5668855,2.072875,11.204124,3.4
1997-03-29 18:30:00,6.35074,-0.464625,12.672875,0.0
1997-03-30 18:30:00,6.9041247,3.2291248,10.791625,2.6875
1997-03-31 18:30:00,5.9054275,3.391625,8.847875,13.1125
1997-04-01 18:30:00,5.976521,2.6228747,9.616625,11.3
1997-04-02 18:30:00,4.510375,1.5916249,7.472875,18.45
1997-04-03 18:30:00,5.0793853,1.0041251,8.416625,7.3500004
1997-04-04 18:30:00,5.395271,-0.38962495,10.660376,0.2125
1997-04-05 18:30:00,6.6194897,0.11037505,12.522875,0.075
1997-04-06 18:30:00,7.452823,0.08537507,14.222876,0.0
1997-04-07 18:30:00,8.303345,2.697875,14.222876,1.7875
1997-04-08 18:30:00,8.370271,3.7353747,13.122875,4.0875
1997-04-09 18:30:00,8.7525625,2.060375,14.897875,0.0
1997-04-10 18:30:00,9.353604,2.041625,16.222876,0.025
1997-04-11 18:30:00,9.678604,4.1478753,15.372875,0.5625
1997-04-12 18:30:00,10.31402,4.297875,16.635374,1.5250001
1997-04-13 18:30:00,9.115063,5.247875,13.447875,18.6
1997-04-14 18:30:00,8.6788645,4.929125,12.566625,20.6125
1997-04-15 18:30:00,8.1588125,4.6853747,12.135375,5.8375
1997-04-16 18:30:00,8.223917,1.304125,14.254125,0.325
1997-04-17 18:30:00,8.658291,1.7228751,14.741625,0.0625
1997-04-18 18:30:00,9.546053,2.497875,16.035376,0.25
1997-04-19 18:30:00,10.368968,3.5666249,16.866625,0.1875
1997-04-20 18:30:00,11.154906,4.260375,17.716625,0.18750001
1997-04-21 18:30:00,11.998136,4.710375,18.729124,0.0625
1997-04-22 18:30:00,12.77574,5.097875,19.922874,0.0
1997-04-23 18:30:00,12.971833,5.3728747,20.347876,0.0
1997-04-24 18:30:00,12.9817295,5.179125,20.185375,0.325
1997-04-25 18:30:00,13.400999,7.3353753,19.566624,1.275
1997-04-26 18:30:00,12.1135,6.7041254,16.804125,3.0249999
1997-04-27 18:30:00,12.357771,5.7541246,18.579124,3.075
1997-04-28 18:30:00,12.138761,7.022875,17.585375,5.2375
1997-04-29 18:30:00,12.239282,5.741625,18.060375,3.9250002
1997-04-30 18:30:00,12.983552,6.3478746,19.010376,3.125
1997-05-01 18:30:00,12.360115,6.9978747,17.197876,5.7875004
1997-05-02 18:30:00,12.339282,7.447875,17.172874,8.1
1997-05-03 18:30:00,12.59501,8.179125,17.279125,10.137501
1997-05-04 18:30:00,12.814542,7.8853745,17.641624,2.875
1997-05-05 18:30:00,14.641885,7.4103746,20.935375,0.95
1997-05-06 18:30:00,12.211938,8.585375,15.572875,16.574999
1997-05-07 18:30:00,11.153343,8.135375,15.410376,27.612501
1997-05-08 18:30:00,10.828865,5.110375,15.891625,3.725
1997-05-09 18:30:00,11.903604,4.0603747,18.085375,0.425
1997-05-10 18:30:00,12.354647,5.241625,18.104126,3.1875
1997-05-11 18:30:00,12.215844,8.341625,16.679125,8.512501
1997-05-12 18:30:00,11.124178,7.016625,16.235374,9.2125
1997-05-13 18:30:00,11.4661045,5.8103747,17.110374,5.7625
1997-05-14 18:30:00,13.31975,5.485375,19.616625,0.19999999
1997-05-15 18:30:00,13.546833,6.0666246,20.279125,1.025
1997-05-16 18:30:00,13.694229,7.385375,19.597874,3.6875
1997-05-17 18:30:00,13.605426,8.885375,18.697874,5.4374995
1997-05-18 18:30:00,14.12001,6.266625,20.985374,0.65
1997-05-19 18:30:00,14.83876,6.397875,21.872875,0.95
1997-05-20 18:30:00,15.254645,7.8791246,21.910374,1.125
1997-05-21 18:30:00,16.091364,8.335375,22.622875,0.8
1997-05-22 18:30:00,15.971834,9.004125,22.347874,1.2624999
1997-05-23 18:30:00,16.631208,9.554125,23.135374,1.0999999
1997-05-24 18:30:00,17.366884,9.916625,23.947874,0.15
1997-05-25 18:30:00,16.767145,11.379126,22.097874,2.1875
1997-05-26 18:30:00,17.290323,10.322875,23.829124,2.1875
1997-05-27 18:30:00,17.029646,10.329125,23.410376,2.7625
1997-05-28 18:30:00,16.227562,10.785376,21.404125,3.6
1997-05-29 18:30:00,15.761936,10.622875,21.310375,5.3624997
1997-05-30 18:30:00,15.354906,10.354125,20.704124,4.5
1997-05-31 18:30:00,15.556728,9.316626,20.772875,3.925
1997-06-01 18:30:00,16.061678,10.254126,21.004126,3.7624998
1997-06-02 18:30:00,16.192926,11.579125,21.116625,6.0875
1997-06-03 18:30:00,16.715843,11.779125,20.922874,4.0875
1997-06-04 18:30:00,17.005947,11.585375,22.122875,5.5625005
1997-06-05 18:30:00,17.029905,12.654125,21.829124,5.725
1997-06-06 18:30:00,17.260115,11.154124,22.535376,4.2
1997-06-07 18:30:00,17.95126,11.491625,23.697874,2.325
1997-06-08 18:30:00,17.16923,12.904124,21.829124,6.725
1997-06-09 18:30:00,17.45152,10.722876,22.779123,2.0875
1997-06-10 18:30:00,18.059072,11.772875,23.510376,2.5125
1997-06-11 18:30:00,17.70152,12.366625,22.679125,4.4375
1997-06-12 18:30:00,17.956469,12.841625,22.954124,3.9625
1997-06-13 18:30:00,18.86246,11.691625,24.747873,0.71250004
1997-06-14 18:30:00,19.196833,11.847876,25.104126,1.4625
1997-06-15 18:30:00,20.33303,12.747875,26.872875,0.92499995
1997-06-16 18:30:00,20.598656,13.322875,26.654125,0.4
1997-06-17 18:30:00,20.190844,13.772875,25.997875,2.8375
1997-06-18 18:30:00,19.22678,13.516625,24.641624,2.125
1997-06-19 18:30:00,19.440062,14.285376,23.660376,2.7250001
1997-06-20 18:30:00,20.542145,14.347876,25.379126,0.41250002
1997-06-21 18:30:00,20.612719,14.954125,25.547874,3.8749998
1997-06-22 18:30:00,20.883553,14.179125,26.172874,1.7375001
1997-06-23 18:30:00,21.420792,15.529125,26.554125,0.5875
1997-06-24 18:30:00,21.212198,14.879126,26.916624,1.1375
1997-06-25 18:30:00,21.280169,16.247875,25.772875,1.8
1997-06-26 18:30:00,19.531729,15.585375,23.885374,10.962501
1997-06-27 18:30:00,18.685896,15.122875,22.591625,13.8875
1997-06-28 18:30:00,17.864542,14.097875,21.541626,12.5375
1997-06-29 18:30:00,18.594227,13.547875,22.941624,3.1250002
1997-06-30 18:30:00,19.197876,12.722876,24.385374,2.5
1997-07-01 18:30:00,20.111677,14.379126,25.072876,1.1125001
1997-07-02 18:30:00,21.408293,14.135375,27.266624,0.5875
1997-07-03 18:30:00,22.449436,15.510375,28.016624,0.2
1997-07-04 18:30:00,22.690323,16.479124,28.010374,0.6625
1997-07-05 18:30:00,22.622614,15.960375,27.910374,0.85
1997-07-06 18:30:00,22.864801,16.910376,27.716625,2.0874999
1997-07-07 18:30:00,22.748655,18.454124,27.222874,6.2500005
1997-07-08 18:30:00,22.358553,18.835375,26.741625,5.9375
1997-07-09 18:30:00,21.216885,17.754126,25.385374,20.9875
1997-07-10 18:30:00,20.339802,15.466625,24.435375,6.5999994
1997-07-11 18:30:00,21.78902,17.641624,25.841625,1.575
1997-07-12 18:30:00,21.980427,18.622875,25.647875,19.937502
1997-07-13 18:30:00,22.37704,18.660376,26.260376,5.6250005
1997-07-14 18:30:00,22.941364,19.604124,26.529125,5.5874996
1997-07-15 18:30:00,23.302563,19.804125,26.891624,2.7625
1997-07-16 18:30:00,23.861418,20.022875,27.929125,3.0875
